,username,project,version_range,url,1C Enterprise,AGS Script,AMPL,ANTLR,ASP,ActionScript,Ada,AngelScript,ApacheConf,AppleScript,Assembly,Augeas,Awk,Batchfile,BitBake,BlitzBasic,Brainfuck,Bro,C,C#,C++,CMake,COBOL,CSS,Cap'n Proto,Clarion,Clean,Clojure,CoffeeScript,ColdFusion,Common Lisp,Cuda,D,DIGITAL Command Language,DTrace,Dart,Elixir,Emacs Lisp,EmberScript,Erlang,Forth,Fortran,FreeMarker,GAP,GCC Machine Description,GDB,GLSL,Gherkin,Gnuplot,Go,Groff,Groovy,HLSL,HTML,Haskell,Haxe,IDL,Inno Setup,Java,JavaScript,Jupyter Notebook,KRL,LLVM,Lex,Liquid,LiveScript,Logos,Lua,M,M4,MAXScript,Makefile,Mako,Mask,Mathematica,Matlab,Max,Meson,Module Management System,NSIS,NewLisp,Nix,OCaml,Objective-C,Objective-C++,OpenEdge ABL,PAWN,PHP,PLSQL,PLpgSQL,POV-Ray SDL,Pascal,Perl,Perl 6,PostScript,PowerShell,Prolog,Puppet,Python,QMake,R,RAML,RPC,Ragel,Rascal,Rebol,Redcode,RobotFramework,Roff,Ruby,Rust,SAS,SQLPL,SaltStack,Scala,Scheme,Scilab,Shell,Smalltalk,Smarty,SourcePawn,Standard ML,SuperCollider,Swift,SystemVerilog,Tcl,TeX,Terra,Turing,TypeScript,UnrealScript,VCL,Vala,Verilog,Vim script,Visual Basic,Volt,Vue,WebAssembly,XS,XSLT,Yacc,eC,xBase
34,bitly,oauth2_proxy,"('2.1', '2.1')",https://github.com/bitly/oauth2_proxy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,Jasig,phpCAS,"('1.3.4', '1.3.4')",https://github.com/Jasig/phpCAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,marcobambini,gravity,"('1.0', '1.0')",https://github.com/marcobambini/gravity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790198,0,41079,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,systemd,systemd,"('233', '233')",https://github.com/systemd/systemd,0,0,0,0,0,0,0,0,0,0,0,0,1915,0,0,0,0,0,15534534,0,77545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60864,0,1149,0,0,0,0,0,282909,0,0,0,0,0,1274,0,0,0,0,0,0,0,0,74086,0,0,0,0,0,1334763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878,0,0,0,0,0,0,0,0,0
38,GNOME,evince,"('3.24.0', '3.24.0')",https://github.com/GNOME/evince,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3135186,0,183750,0,0,3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44704,0,65852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2331,0,0,0,0,0,0,0,0,1811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,golang,go,"('1.6.3', '1.7.3')",https://github.com/golang/go,0,0,0,0,0,0,0,0,0,0,2719459,0,450,7395,0,0,0,0,194580,0,1761,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,0,0,0,0,0,0,0,39180561,0,0,0,2336622,0,0,0,0,0,2550,0,0,0,0,0,0,1248,0,0,0,0,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35178,0,0,0,0,0,14581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,xairy,kernel-exploits,"(None, None)",https://github.com/xairy/kernel-exploits,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,dnaq,sodiumoxide,"('0.0.13', '0.0.13')",https://github.com/dnaq/sodiumoxide,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,halojoy,QuickerBB,"('0.7.2', '0.7.2')",https://github.com/halojoy/QuickerBB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,jqueryfiletree,jqueryfiletree,"('2.1.5', '2.1.5')",https://github.com/jqueryfiletree/jqueryfiletree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11574,0,0,0,0,8020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10883,0,0,0,0,0,9991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,MaharaProject,mahara-mobile,"('1.2.0', '1.2.0')",https://github.com/MaharaProject/mahara-mobile,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039,0,0,0,0,0,148819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,matthiaskramm,swftools,"('-', '-')",https://github.com/matthiaskramm/swftools,0,0,0,0,0,53881,0,54860,0,0,0,0,0,0,0,0,0,0,8360989,0,536043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3950,0,0,0,0,0,0,0,0,0,56485,0,0,0,0,0,26095,0,52863,0,0,0,0,0,0,0,0,0,0,0,11629,0,0,0,0,0,0,0,0,6093,0,0,0,0,0,950463,0,0,0,0,0,0,0,0,0,28369,29852,0,0,0,0,0,0,0,232386,0,0,0,0,19351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139751,0,0
46,mde,ejs,"(None, '2.5.5')",https://github.com/mde/ejs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,ngallagher,simplexml,"('2.7.1', '2.7.1')",https://github.com/ngallagher/simplexml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2876322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3359704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,NICMx,Jool,"('3.5.0', '3.5.1')",https://github.com/NICMx/Jool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991182,0,4899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443,0,39278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18638,0,0,0,0,0,0,0,0,54735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,nuxsmin,sysPass,"('2.1.7', '2.1.7')",https://github.com/nuxsmin/sysPass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35944,0,0,0,0,0,1134710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3704103,0,48127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,octobercms,october,"('1.0.412', '1.0.412')",https://github.com/octobercms/october,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366183,0,0,0,0,0,1218067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3764984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,open-iscsi,tcmu-runner,"('0.9.0', '1.2.0')",https://github.com/open-iscsi/tcmu-runner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531275,0,6315,6609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1614,0,0,0,0,0,0,0,0,2463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,root-project,root,"('6.9.03', '6.9.03')",https://github.com/root-project/root,0,0,0,0,0,0,0,0,0,1429,0,0,0,29380,0,0,0,0,24391526,27149,172050613,1179386,0,150151,0,0,0,0,0,0,0,67323,0,0,0,0,0,81259,0,0,0,490396,0,0,0,0,0,0,0,135215,0,0,0,2185209,0,0,0,0,0,2164761,2335,0,0,0,0,0,0,0,0,15947,0,810998,0,0,0,0,0,0,0,0,0,0,326965,567408,997997,0,0,1544,0,0,0,0,200879,2899,0,0,0,0,1845214,21276,402,0,0,0,0,0,10828,0,1736808,26311,0,0,0,0,0,0,0,491424,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17307,0,0,0,0,0,781,0,0,0
53,samtools,htslib,"('1.4.0', '1.4.0')",https://github.com/samtools/htslib,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1793304,0,32403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23410,0,31592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20223,0,0,0,0,0,0,0,2872,8071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,swagger-api,swagger-parser,"('1.0.30', '2.2.2')",https://github.com/swagger-api/swagger-parser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,567609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,TakahikoKawasaki,nv-websocket-client,"('2.2', '2.2')",https://github.com/TakahikoKawasaki/nv-websocket-client,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,tass-belgium,picotcp,"('1.5.0', '1.7.0')",https://github.com/tass-belgium/picotcp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2477937,0,3486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,ThomasDickey,lynx-snapshots,"('2.8.9', '2.8.9')",https://github.com/ThomasDickey/lynx-snapshots,0,0,0,0,0,0,0,0,0,0,0,0,0,20419,0,0,0,0,4779548,0,232899,0,0,0,0,0,0,0,0,0,0,0,0,29248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653729,0,0,0,16148,0,0,0,0,0,0,0,0,0,0,0,0,0,5627,0,0,0,0,0,0,16158,7093,0,0,0,49399,0,0,0,0,0,0,0,0,30273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41452,0,0,0,0,0,0,0,0,18019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26023,0,0
58,tonini,alchemist-server,"('-', '-')",https://github.com/tonini/alchemist-server,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,WBCE,WBCE_CMS,"('1.1.11', '1.1.11')",https://github.com/WBCE/WBCE_CMS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102772,0,0,0,0,0,1630708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4797158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Enalean,gitphp,"('0.0.5', '0.2.7')",https://github.com/Enalean/gitphp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2325954,0,0,0,0,0,644016,0,0,0,0,0,0,0,0,0,0,0,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4370051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8897,0,87989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,xrootd,xrootd,"('4.6.0', '4.6.0')",https://github.com/xrootd/xrootd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16656,0,11975791,123716,0,16987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65207,0,0,0,0,0,90992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,hfiref0x,LightFTP,"('1.1', '1.1')",https://github.com/hfiref0x/LightFTP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,rohe,pysaml2,"('4.4.0', '4.4.0')",https://github.com/rohe/pysaml2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3118537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,redis-store,redis-store,"('1.3.0', '1.3.0')",https://github.com/redis-store/redis-store,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,file,file,"('5.29', '5.29')",https://github.com/file/file,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491419,0,3686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10683,0,11763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,torvalds,linux,"(None, None)",https://github.com/torvalds/linux,0,0,0,0,0,0,0,0,0,0,10706806,0,49246,0,0,0,0,0,697420471,0,9722446,0,0,0,0,0,0,1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18113,0,7710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58744,0,0,0,0,0,3325,0,1908664,0,0,0,0,0,0,0,0,0,0,0,2286092,0,0,0,0,0,0,0,0,743841,100718,0,0,48140,0,585014,0,0,0,0,0,0,0,0,0,125512,0,0,0,0,0,0,0,0,611481,0,0,0,0,0,0,0,0,0,0,0,0,17261,0,0,0,0,0,0,0,0,1239,0,119478,0,0
67,Exim,exim,"('4.89', '4.89')",https://github.com/Exim/exim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,0,5255445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1885,0,0,33194,0,0,0,6516,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3130,0,0,2101,0,15255,0,0,0,0,0,0,0,0,0,0,0,3651,0,0,0,0,0,0,0,0,186782,2771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554,0,0,0,0,0,0,0,0,103853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,934,0,0
68,OP-TEE,optee_os,"('2.4.0', '2.4.0')",https://github.com/OP-TEE/optee_os,0,0,0,0,0,0,0,0,0,0,307949,0,0,0,0,0,0,0,5855031,0,21221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183018,0,0,0,0,0,0,0,0,0,0,0,6332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,ImpulseAdventure,JPEGsnoop,"('1.7.5', '1.7.5')",https://github.com/ImpulseAdventure/JPEGsnoop,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21555,0,2047547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,matrixssl,matrixssl,"('3.7.2', '3.7.2')",https://github.com/matrixssl/matrixssl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4966256,0,107482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45529,0,0,0,0,0,0,0,0,0,0,0,9376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Mindwerks,wildmidi,"('0.4.1', '0.4.1')",https://github.com/Mindwerks/wildmidi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666070,0,1325,31632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
